Tenure,MonthlyCharges,ContractType,SupportTickets,Churn
1.0,76.72673526592087,1,1,1
18.419709509688595,49.88037708286214,0,1,0
14.157848719278057,47.057060813265764,0,2,0
19.296935022855347,43.929180239116214,0,4,1
37.731812300260756,120.0,0,3,1
15.53370707412612,94.58049428378652,1,1,1
34.893745786091635,87.92032477404237,2,3,0
31.00308721372732,88.55278188819935,0,5,1
20.298963179541424,90.40946842196651,0,0,1
20.871058109166267,104.76208899348296,0,3,1
21.812349421916128,82.42360469162155,0,0,1
11.748282028127733,79.35370955591502,0,1,0
26.268387669020417,44.86560994756777,1,2,0
13.873021529016093,56.814787985932064,0,4,0
20.357423355170695,85.03618008085661,0,4,1
1.0,41.57690205618732,0,1,0
11.367173106716127,95.83437060980458,1,3,1
25.350993630394175,74.12606342607776,0,3,1
8.76536704788692,66.36944757831742,0,2,0
23.339650927213523,115.84335699225379,0,0,1
14.92769544785983,52.85603773412283,0,1,0
29.901501711281284,76.59168003051096,1,1,0
32.579439688721656,65.42820863422548,2,1,0
21.77624918714569,117.35292600152576,0,0,1
19.851325835427758,56.05911012900198,0,1,1
20.40436114327099,74.42547161276208,0,2,0
19.78555230356056,61.09506827329168,0,2,1
31.916565829964163,88.1503130860265,0,0,1
45.04864685302447,95.77441673971221,2,0,0
6.66538873225051,38.985400101982904,1,3,0
9.717273463125562,64.80529880509714,0,3,1
33.63169664086626,81.0555097667625,0,1,0
8.577254065072541,88.16998118921087,0,0,0
6.279745350875086,66.36129091097817,1,2,0
41.15371435516495,75.52566580647567,0,3,0
17.257251144949414,95.59905336486143,0,1,1
17.498545766587746,98.95677651260264,0,3,1
14.911696000677772,20.0,1,2,0
25.81340729408417,71.9976566394404,1,4,1
8.668999193889475,63.02886012237908,0,0,0
37.74389224587316,80.06970299982548,0,2,1
27.53046324002641,91.04688668065556,0,2,1
19.48199768232099,55.64406961020177,0,2,0
14.48294400538913,67.70852309152146,2,3,1
21.08256940059673,78.22983796973587,1,0,0
30.439696514243956,89.27242139286567,0,0,0
46.17442628636208,56.735110231798046,1,5,0
35.087683743589935,74.03548767312428,1,1,0
30.12902487072667,45.5479467234165,0,2,0
20.430457405473906,74.85900174329329,0,1,0
32.32504610638622,76.84216638440809,2,1,0
16.53589159061802,44.612478290605175,0,2,0
23.318833834396525,100.72886594890036,0,3,1
31.706959283854065,90.33344536131197,0,1,0
26.067736917185194,52.070545438514586,0,0,0
13.353070072350178,81.56587790472844,0,0,1
4.672261263989181,81.51374459543707,0,1,1
25.014966096525523,29.675824090128174,0,5,0
21.34636439624915,63.786491227043676,0,2,1
29.299897685604037,82.1232575636473,0,1,0
20.57889461763187,37.17011943829503,0,1,1
16.204163664673963,62.1014195153254,0,3,1
30.53953103797538,89.55152738903438,0,2,1
29.963133530846225,85.08068122337669,0,2,1
1.0,42.16334015402975,0,3,0
4.808843951587476,102.53154956511935,1,1,1
21.298346255774764,88.47928203149094,1,3,1
19.34762132240819,90.0528723455708,0,1,1
18.130149501903603,120.0,1,0,0
28.239324982417738,70.03579861309896,0,0,0
40.15498414960999,99.56319165202369,0,2,1
9.685518667059029,37.19030346455085,1,2,0
19.32482223724231,90.21681498675798,0,2,1
19.746184416030342,120.0,0,0,0
22.052931948319547,94.14886838662721,0,3,1
7.763602689642369,65.74275705952591,0,3,1
24.674298783399795,35.57558374346749,0,1,0
20.367010157039633,63.56091856200339,0,3,1
40.38899364937655,85.39527337326669,0,2,1
23.848107911787174,25.87698130119363,1,2,0
12.994724449151322,80.52226681205738,2,1,0
5.028452931247031,62.44499194694076,1,2,0
19.02055284262174,54.12353853662131,0,2,1
12.50350406556727,83.15552080807467,1,1,1
15.763293116440572,60.7823753101729,0,0,0
23.456524588826127,60.154901195309485,0,1,0
22.350178025685288,61.90365783124813,0,0,1
21.939005177509852,48.29717093039627,1,1,0
33.922625492889246,82.95280898101039,0,1,1
24.079556930770455,29.938794738983493,0,2,0
47.134802556937046,79.50732682644559,0,2,0
21.613349250415126,89.7795585419362,1,2,1
15.93103809694095,99.66016046013569,1,3,1
5.029065388876665,85.63635376279846,0,4,1
6.856284529378516,106.06168222347084,0,2,1
29.068151425024748,43.78438773643929,2,1,0
26.489323286331114,66.78931621099922,0,1,0
19.1030127406727,55.04851488348491,0,2,0
17.756211857849177,29.137754916747504,0,0,0
11.123951527975734,86.97915826352275,0,2,1
18.336324200405038,94.82941613054086,0,2,0
21.234889741068258,73.64030704654702,0,4,1
1.0,104.07349034360875,0,4,1
27.25193107136716,69.55196349798217,0,0,0
1.0,64.47094037549734,0,4,1
23.369783314489975,88.54522981333872,1,2,1
19.553016763070943,83.77068690124027,0,2,1
22.92074071780862,98.64809553425953,0,4,1
13.515011037710924,57.963186159212846,0,4,1
36.93478247819478,38.41347741926751,0,1,0
27.18092480238417,52.28936630915261,0,0,0
26.354161714637023,49.333203906158715,1,1,0
18.21064394953032,84.02262207082087,2,0,1
19.247456452489363,93.78522930862565,2,1,0
28.856980875005902,100.01415224295852,0,5,1
33.022907171692864,54.71026254016147,1,0,0
34.001751255531104,65.36703132536056,2,0,0
19.5361270163118,57.40726216671569,0,4,1
20.567013483931042,84.6486393451559,0,3,1
23.31080217681842,79.9531176014728,0,3,0
17.382191064617363,83.53566879113505,0,1,1
12.907350804919782,54.80949863835638,1,5,1
21.66459185530194,48.981883795910434,0,4,1
24.733226512660266,68.67360815889907,1,1,0
25.237041770156637,48.09888618289291,0,1,0
19.244643422846195,114.35479951799289,0,3,1
13.419609449050068,86.66105043310418,0,2,0
24.992660132510927,44.272111035343144,0,0,0
24.009977319660535,103.00025193257018,0,0,1
10.809530825338637,68.6408739496883,0,3,1
29.48829262538173,76.88912685867366,0,3,0
27.598298450972568,99.85498873185442,0,2,1
19.58132970292513,85.76716752840284,0,0,0
7.457583056728854,62.53676728498571,1,1,0
7.858621632773087,85.78215487393479,0,2,1
24.344547233627523,36.60358989612688,0,1,0
14.745552978493109,41.41749249185159,0,1,1
17.25893643677416,89.38981030963207,0,2,1
8.71111274172663,72.93748794971535,0,2,1
28.232602510314102,50.92721122723996,1,0,0
1.0821135361478484,77.49407856798183,0,2,1
19.52330009123727,85.95538546200767,1,2,1
23.55195223688814,49.34726655691831,0,1,0
26.11935762972934,99.56087816408679,0,3,1
24.82252880116267,102.84342626527487,1,2,1
7.804690244947787,88.9982027486121,1,4,1
15.87507330269788,45.692987858211616,2,1,0
12.554668550086813,79.96458868764365,0,3,1
8.279034535100031,100.20392089305324,2,0,0
2.3972354959669673,58.32359509960341,0,2,1
24.78578952367077,55.36035919854172,0,0,0
31.79588635901547,48.94202239335816,0,1,0
14.285842365227628,53.08245713097337,1,1,1
27.66578579356785,60.09949519207156,0,2,1
25.366135018782696,89.08328922585254,2,4,1
10.957988590035896,101.53982907060775,0,3,1
18.85518434471221,41.60437530083067,0,2,1
20.41555312566358,88.49332109488911,0,1,0
27.3915805123746,92.39505941577086,0,3,1
21.0971543405805,91.93703708619557,2,0,0
2.5708230168756807,101.4381179250014,0,1,0
38.308936471510684,44.85295618355172,2,3,0
23.89009487920547,48.728846149265685,0,3,1
10.057778116936976,99.81341156954068,0,1,1
4.6264235351375005,100.50745926502351,0,5,1
11.285009263866163,32.602246312273806,0,5,1
16.494188596980333,53.42104249007127,0,4,1
13.20819379911729,96.42817945458894,0,4,1
15.247024384576923,74.63037802696361,0,2,0
9.805191856483912,95.48878167356837,0,3,1
25.554730799845366,77.4836836588106,0,4,0
9.516055996511582,91.30134164026609,0,3,1
25.388776407505517,47.22426006222921,0,3,0
26.788123148284985,56.38598539424462,2,0,0
4.963120701479086,58.5713391608942,0,1,1
15.276043346002798,84.2050599090693,0,3,1
29.092752379945885,91.41896223994505,0,3,1
21.578282344838563,81.24012548484679,0,2,1
28.663186708478793,64.59135951145717,0,1,1
30.83707151453154,75.49760856373112,2,2,0
8.730785971467514,69.73848684312576,0,1,1
15.637738678292644,76.14354217009283,0,4,1
22.89316625715593,84.16339519345227,0,4,1
17.163432938850796,80.62470740466756,0,1,1
23.3018172570217,72.69329522282327,1,0,0
34.6217801616098,42.32560747254089,0,3,1
17.948468229636806,52.42793407586355,0,0,0
22.12907413394436,67.11893315215534,1,3,1
18.666173042926733,37.18533503074898,0,1,1
1.0,100.53930213065799,0,1,1
11.53903928294114,81.4215948754956,0,4,1
17.773576306209954,119.6747101053102,1,2,0
15.299414265396269,98.04839249415666,0,2,1
27.83656441157365,82.6308892102097,0,2,1
30.69458642643079,91.72282916802276,0,1,1
12.942987722178907,107.48180931971126,0,2,1
30.553947628083083,64.27271867254758,0,1,1
14.6303187642801,82.37228007644403,0,1,1
22.903807573592736,73.74965801952666,0,1,0
15.916337997030404,79.39204441705876,1,3,0
6.393060886012241,80.86206706681536,0,0,1
12.042900234960731,82.90363315787222,0,2,1
3.3518093150846417,98.48036913539208,1,3,1
27.969881774660553,118.82026951947805,0,3,1
33.47682348308775,67.78081716065554,0,1,0
28.97694106053532,51.679104707390486,0,2,1
16.819701860613343,64.27290887458628,0,2,1
26.93112466542391,97.73040702900147,0,3,1
1.0,72.81569327934376,0,2,1
30.22991515741315,41.07839877799109,0,4,0
38.50035085741997,86.65592718010379,0,3,1
26.637444981179872,66.54607754691463,0,2,1
14.890228782257932,64.16902393116597,1,3,1
28.325702938304307,69.5453820385184,0,3,1
20.544898172065015,54.52478149031547,1,2,1
9.56639644581557,68.07174782760761,1,4,1
6.3921721829599125,91.02555115451705,0,5,1
17.663720786365612,120.0,0,2,1
20.210869578803084,117.27903132303632,0,1,1
1.0,35.254771939353866,0,1,1
49.095332799689004,74.97931775532392,0,4,1
15.545653970237478,96.58300454402156,0,3,1
32.95698259739158,99.14496070877888,1,0,0
20.245551985276368,65.84356852067232,0,2,0
32.670365323564276,60.861974115118855,0,1,0
42.15875789127346,110.78596803874936,0,1,1
14.51669385601642,104.78418642624248,0,2,1
16.551707298837876,58.44398907017124,2,1,0
25.934193686724754,87.30577704435733,1,3,1
29.7815533744825,81.88606035371734,1,0,0
22.155800495440594,73.74078955687027,2,2,0
18.351474970687942,95.54693564230035,1,4,1
5.9882459506625825,85.45271606504029,0,2,1
20.87478279792777,47.25221361826142,0,2,0
9.699575814209018,38.12110919112228,0,2,1
20.018333217553884,100.18582081834522,0,1,0
32.11849447254754,61.197013806784675,0,0,0
23.83789526957165,91.19448938137586,0,0,0
23.48452618269747,82.10875332306813,0,4,1
4.483070906384407,120.0,2,1,1
24.792547100767038,67.00455083995192,0,4,1
14.633947338068543,89.429605833553,0,1,1
1.0,94.10668328603808,0,1,1
33.22655820751989,72.67975636102041,1,1,0
17.447911738876847,80.69382041620318,0,3,1
20.395285152714973,65.73209232906385,0,1,0
24.71903462077984,67.67723409229441,0,0,0
32.58480530109132,73.26100353879487,0,2,0
12.450777888914143,88.05817976825162,0,1,0
34.58085965221472,100.16489684355815,1,3,1
19.550236434149276,44.27247551397539,0,5,1
11.952993285974303,97.94869311416922,2,7,1
21.094547558726262,87.47939691236616,0,0,1
13.630338938470656,98.34986847633897,2,1,0
18.969797892703305,52.32813461435488,1,1,0
35.04932882086617,48.56404158096677,0,1,1
1.0881873813021103,72.35650535513,1,3,0
20.65567117680751,55.55345526425271,2,3,1
19.82979042498368,66.81683934002494,0,1,0
16.84428180567844,71.83007554368079,0,1,1
15.338414924710142,115.5986970333786,0,2,1
26.80421666468402,97.21912349513411,0,3,1
13.939105774967462,84.18068756499197,0,4,1
1.0,35.405795304761675,0,2,1
4.903153263794071,120.0,0,2,1
16.90096077335666,25.146705906747403,0,3,1
29.053809595705165,62.491573196905925,0,3,1
25.54224986823359,91.98748271332477,0,1,0
1.0,120.0,0,2,1
25.53621808439615,90.6069247905195,0,4,1
21.075610741992133,64.95471441608215,1,3,0
14.721473093444358,50.00817478993478,0,2,0
14.898230795894339,118.44691105204735,0,2,1
25.857976893521986,63.472359220372944,1,2,0
22.91447762616228,120.0,1,0,1
9.894335566991948,93.74204723623244,0,1,1
9.110370017922957,80.80257416791247,2,2,0
21.105364908375627,91.26615009840702,0,4,1
38.52400975505041,104.38884642697583,2,1,0
30.5020801416297,91.88768041272927,1,5,0
25.942092329937072,29.942951521844417,0,3,0
9.325456876495773,102.47444738041666,1,2,0
11.852076313440755,20.0,0,2,1
26.6103836217431,79.25728839585196,1,2,1
27.997619189291726,51.85858468391595,0,2,1
11.910068833310882,58.88137455038058,1,1,0
18.31945139016831,57.654807514605885,0,2,0
11.616294596272544,63.031221556193714,1,2,0
14.19916982922704,79.10046207107972,0,0,0
30.05539809540464,60.951566410729974,0,2,1
17.16540940332545,87.3117851362729,0,2,1
10.703896659414072,62.79312325150656,2,5,1
5.149612280114246,20.0,0,0,0
18.530046035023574,36.92372311447283,0,2,0
16.901766140419955,54.093647356166585,0,4,1
34.44679244603229,56.97676300138703,0,4,1
11.47207419293638,51.12630549957703,0,2,0
10.422468285822315,60.081719578085604,2,8,0
26.266417916601704,84.96371132076395,1,2,1
22.179374880972322,73.27288516686251,1,2,0
19.940605937455324,103.94273150633936,2,3,0
21.610126189000336,66.90564261860666,0,3,1
15.380178871905851,46.24647114900702,0,0,1
20.761419246863895,76.00792612139654,0,2,0
27.632283187033682,74.50042696318678,0,3,1
8.782763067630793,97.72905221807493,2,4,1
28.872505096785495,63.6722273203208,0,3,1
30.682622849488716,102.95003452539089,0,1,0
14.802268255618566,40.966245935557694,0,1,0
48.96842069362143,65.39703844122843,0,1,1
38.86785131194877,77.8203200465083,1,3,0
2.967220265071935,120.0,0,3,1
30.196780831487857,95.25313475567813,0,1,0
27.521373709157988,38.887071216384726,0,2,0
9.176892310745778,90.90781184913617,2,2,0
25.14951565793821,116.03125826569494,0,1,1
15.294784372462864,62.05928296103561,0,4,1
28.95820881500922,83.99103745565007,1,2,0
10.288155502570515,120.0,0,0,1
10.103734693248374,120.0,2,2,1
38.87882877392979,58.51788111440338,1,4,0
20.38845538993265,59.91344652772173,0,4,1
27.760302936091378,113.37489907432736,0,2,1
29.881923829801337,105.37752106735849,2,1,0
18.681442139368706,45.64120904671959,0,2,0
15.825368182292939,91.98519056842838,1,5,1
25.112687827053964,116.05899820994046,1,2,1
37.88708880377492,120.0,0,5,1
21.586275165753953,52.62734568241574,0,3,0
24.2849521937881,58.90521903736266,0,0,0
18.178440428284407,119.07479372128715,0,2,1
23.481950066863426,49.478405226725336,1,1,0
15.02769003161684,73.38144044509659,0,3,1
23.705261335570363,72.18993824863796,1,3,0
29.923520703775797,58.45879825239072,2,4,1
34.41997130977156,56.59589047119595,0,1,0
29.471705547009652,51.75806786841958,1,2,1
24.664146610416726,68.48379729122814,0,2,1
39.83146752032583,63.501968687774664,0,1,0
19.457706975899093,57.37156836704329,0,2,0
18.29922364444335,36.55850322961905,0,3,1
1.7885607335358422,118.46241750608019,0,1,1
23.3244431847748,89.01897674377123,1,4,0
26.816662594516394,83.23463295293708,0,5,1
31.268897199707332,99.3218484741871,0,2,1
18.97417443705442,51.324800738182034,0,0,1
43.332815231454525,76.2397847182156,0,4,0
28.945655017848722,113.49563195967289,0,2,1
9.440141998301183,111.81881375639418,0,3,1
24.029429717659756,69.58814152385948,0,1,1
19.95084635940567,97.20972736712449,0,3,1
33.454302564997874,74.08685086881631,0,2,1
20.561183349008054,89.28801637069286,0,2,1
11.753948767601726,79.57260394785605,0,1,0
23.25967157628624,20.0,2,1,0
14.66441341876686,117.85685254586646,0,1,1
2.5690223617729058,91.93050295814514,0,3,1
11.635908909901968,57.5685637921539,0,2,1
21.594991687379167,69.20006054554922,0,2,1
14.62024028425458,73.49281001997709,0,2,1
33.11014365056907,98.22863220024306,0,4,0
6.849765660011052,105.4006388052902,0,5,1
12.324599712285064,103.71710565066849,0,2,1
10.051603818277478,96.26931599754407,0,3,1
21.7138600281184,47.87723727246963,0,3,1
33.866554278478084,94.00827998216191,0,4,1
20.22979301584151,86.8015281093817,0,2,1
18.076661389893957,72.47447902161713,2,1,0
32.567760834678445,72.81388874237754,0,3,0
43.191819725301684,98.42590049277996,0,2,1
23.995496456695843,95.17068776859949,0,1,0
1.0,75.53935012573952,0,2,1
7.462789279287474,27.35530405564156,1,2,0
25.49800034056756,32.156811674140464,0,4,1
23.79980034608959,38.16694748642973,0,1,1
1.0,74.22521345159481,0,2,1
25.192110215590755,86.12850873410326,0,3,1
26.45046743433822,93.43137906887905,0,1,1
6.584817254767115,112.15831035719222,2,2,0
36.39408044723674,87.03081213939119,2,3,0
21.77661749976288,35.93442694761168,0,2,0
25.638097927597187,111.22531226145215,1,4,1
14.581487608816987,120.0,2,0,1
37.15037708054986,103.0826024387039,0,2,1
43.58574156624595,92.60611482458182,0,3,1
22.026984546264444,117.10908623921671,0,0,1
35.33123058565643,62.2629494068649,0,0,0
9.050138664199238,100.1509958965851,0,2,1
20.766234151908943,82.42203894404972,2,2,0
10.841221876425491,71.66547552381378,0,1,1
18.520372473982732,20.0,0,1,0
11.064529888563513,45.12108468128286,0,2,0
17.292879177775287,87.7226339201255,0,1,0
26.82693542950074,98.46705707164006,0,0,0
3.8627202336710376,69.79627219813658,0,1,1
7.689975309220065,91.21014524578665,0,2,1
16.15762138395712,67.78254083335489,2,1,0
26.364332235581813,70.21376191058823,1,0,1
37.73984456994259,57.99014024031434,1,0,0
16.40205410027569,73.29176269413846,1,4,1
19.602275047630357,90.23039286965952,1,0,0
15.533207607537156,93.0308983942113,1,2,1
14.101191216433145,89.52437211229956,0,2,0
21.561083391392142,63.12021410127163,2,4,0
15.410297773877014,63.97111369968295,2,1,0
28.029693809711915,74.0569897440523,0,2,1
18.08044713135195,58.20000731729459,0,0,0
26.228689099716746,61.278524890160845,2,1,0
30.90435743905396,81.56219138717668,0,2,0
27.562492771368074,61.982032828945414,0,2,1
12.683006868277808,71.10878887181798,0,0,0
24.576293225689064,51.718945749275,0,2,0
27.184999001015854,87.56957734420251,0,3,1
18.158438197165584,80.69159738316137,2,3,0
35.0118673693793,85.32565699121473,1,5,1
18.63352783206825,61.15417964246915,0,2,0
14.90614788812255,104.3261464488851,0,4,1
13.921984112859219,83.03462997164424,1,1,0
22.96296260329354,82.90990025656112,1,0,0
27.391107673939224,94.61527989229404,0,2,1
18.087246851145476,120.0,1,4,1
30.531637400124076,25.718159835307542,1,0,0
39.600861403074035,81.20135275920853,1,0,0
11.993656448082383,65.73777829463921,0,4,0
27.023164655992517,53.16514447637114,1,3,0
34.322455868982736,34.4315726352164,0,3,0
14.610972440932011,120.0,0,4,1
7.756994712728822,76.4189876672858,2,0,0
26.085042682403188,110.77313638156859,1,1,0
24.263390922260523,96.02486855171101,0,3,1
13.463182836032567,51.54060917229855,0,0,0
25.470219021340633,82.07708592900369,0,2,0
23.632158161036084,86.49753348387885,2,2,1
18.508204252472026,85.91933680670806,2,6,0
26.050372438289717,94.06450480866675,0,5,1
17.347325888548788,39.98863750438407,0,5,1
25.807288057243746,102.09399261095992,0,3,0
1.0,91.55144018582705,0,1,0
15.590280811066924,71.7256120179161,1,3,1
20.738092764170023,108.97264661960381,0,1,1
8.64809127742239,95.27022832903896,0,3,1
17.552030609742705,77.75074478452258,2,2,0
13.971220139245794,105.97189798412106,0,3,1
20.498949881859726,78.38439781555833,0,2,1
7.022208841221578,100.30159421595357,1,1,0
6.886504122515413,98.04680208492917,0,1,1
8.806565904227812,31.166164175250486,1,3,1
9.940845868115264,120.0,0,2,1
8.614264323166804,99.11860756190228,0,2,1
19.169339974188638,94.98275866928282,0,0,1
38.70688368532513,64.54035066047497,0,3,0
28.56961387304794,101.36062951648435,1,2,0
3.9244289687240497,20.058645473442617,0,2,0
32.60638280696005,71.73566590257715,0,2,0
26.643192603442525,70.93532390955579,0,4,0
18.84846641189736,95.94322694675373,0,5,0
8.864818462103512,45.25989438955944,0,2,0
36.13618313085039,76.6267711469877,0,2,0
10.2977517013652,75.06207798558661,2,1,0
16.669291186489506,66.46762212282715,0,3,1
36.799100727753405,53.86255031315145,1,3,0
23.189417511742313,80.336692710623,0,1,1
27.279331840749183,47.966201008446454,0,3,0
20.01550805210059,68.24561902344826,0,2,0
18.467279000464544,27.410747790997686,0,4,1
21.294007597607855,46.11062844239278,0,1,0
33.414315426290045,57.5869819235292,0,2,0
20.418644362766457,93.61747783804918,0,3,1
26.658874657301293,56.30986648541382,2,3,0
7.227652433684106,50.46855915912238,0,1,1
25.317748076381903,66.08066357110295,1,3,1
23.67022263766698,97.39638142122634,0,2,1
21.360553825635,117.35187380178306,1,2,0
32.068552330458765,81.4289753626631,1,4,1
35.151975814300116,41.80796608189233,0,1,0
30.66354292513404,40.04717955072291,0,1,0
21.71119284202071,68.43289693516259,0,2,1
22.507981521900174,25.897601498829726,0,2,0
22.47726915519604,79.9894342750401,0,0,1
29.49853104063226,90.21520400153867,0,2,0
10.12973295010145,27.05114505909773,2,0,0
3.9075531779081363,63.75038435197206,2,1,1
31.42171453185886,73.72488093939484,1,0,0
5.026736849253462,96.85986675691615,0,1,1
1.0,89.014413517912,0,3,1
34.901390956502304,50.279767555841836,1,1,0
13.976145064516636,114.89812002637544,0,5,1
3.059306647342017,49.903911217124744,0,4,0
30.96238933157521,83.72139527995458,0,1,0
19.405435341406875,76.40584583729444,1,3,1
16.75468248747857,89.3648139394681,2,0,0
18.02844233941326,82.77155572712758,0,1,1
19.701450372622205,110.73709099264703,1,2,0
23.520452000961036,63.22140532966196,0,2,0
14.382384922052886,48.206630097113866,0,3,1
22.09952089911366,119.69659599813244,0,2,1
19.94388223102354,91.83882950886051,1,3,1
1.0,45.403753417063605,0,3,0
5.432240797973941,25.247820930955267,1,2,1
9.749972307572216,95.71808306283819,1,3,1
17.706133507994146,60.04873599000603,1,8,1
24.18237957485367,120.0,0,3,1
38.27012261046242,91.4295088696269,0,1,1
7.663985544646628,81.2439436415709,2,0,0
22.655564082532035,100.37239455225205,2,1,0
25.194745385553816,117.48062854905264,0,2,1
30.057650684770614,44.16378983635983,0,6,1
17.865845376260282,48.22711017699881,0,1,1
23.182168830774355,61.53584022135882,2,0,0
22.417243499351688,91.66843221075692,1,4,1
26.31328953036497,45.30660078305732,0,4,1
25.622223432394186,75.88423409127827,0,3,1
1.0,26.355825789382877,0,3,0
17.178010875872953,80.38330053541422,0,3,1
22.68401111683778,84.89298043097644,0,4,1
3.5571373682076546,53.99657893169136,0,2,1
34.504859755898146,74.33076356573412,0,3,1
15.978270017705212,92.90414157886839,1,2,0
31.157326693093072,52.11151401214483,0,0,0
9.058071280291802,89.59678907669051,2,3,0
